stationId,stationName,stationLongitude,stationLatitude,parkingQRBikeCnt,parkingELECBikeCnt,parkingTotBikeCnt
ST-377,551. 구의삼성쉐르빌 앞,127.09449768,37.54006195,30,2,32
ST-378,552. 대림아크로리버 앞,127.0929718,37.53657913,1,0,1
ST-379,553. 중곡 성원아파트 앞,127.07980347,37.57125473,16,2,18
ST-381,555. 구의3동주민센터,127.09217072,37.53784943,1,3,4
ST-357,556. 달맞이공원,127.020401,37.54205322,0,0,0
ST-358,557. 도선동 주민센터 앞,127.0256958,37.56764221,15,8,23
ST-359,558. 성동광진 교육지원청 앞,127.03652191,37.56460571,10,1,11
ST-360,559. 왕십리역 4번 출구 건너편,127.03679657,37.56109619,1,0,1
ST-361,560. 비전교회 앞,127.06893158,37.55120468,23,0,23
ST-362,561. 서울숲역 2번출구 앞,127.0446701,37.54281616,2,0,2
ST-363,562. 군자지하보도 앞,127.07341003,37.55924606,16,2,18
ST-364,563. 성동세무서 건너편,127.06275177,37.5479126,12,0,12
ST-365,564. 금호역 3번출구,127.01557159,37.54792786,2,3,5
ST-366,565. 옥수역 3번출구,127.01776123,37.54136658,50,1,51
ST-368,567. 성수역 2번출구 앞,127.05708313,37.54459,5,2,7
ST-369,568. 청계8가 사거리 B,127.02355957,37.57110214,6,26,32
ST-370,569. 응봉현대아파트 정류소,127.03024292,37.54958344,1,0,1
ST-382,571. 세종대학교 대양AI센터,127.07585907,37.55039597,9,0,9
ST-384,573. 구의문주차장 앞,127.08473206,37.54523087,8,1,9
ST-385,574. 아차산역4번출구,127.08898163,37.55184937,16,16,32
ST-386,575. 대원중고교 입구(대하빌딩),127.08693695,37.56429291,6,0,6
ST-387,576. 광나루역 3번 출구,127.10426331,37.54483032,1,0,1
ST-388,577. 광진청소년수련관,127.10613251,37.54654694,12,2,14
ST-371,578. 성동세무서 부근,127.06246185,37.54829025,9,0,9
ST-372,579. 마장역 4번출구,127.04184723,37.56520462,1,1,2
ST-375,582. 경일중학교 앞,127.0490799,37.54317856,5,0,5
ST-376,583. 청계천 생태교실 앞,127.04689026,37.56797028,37,16,53
ST-445,584. 광진광장 교통섬,127.07263184,37.54782867,19,5,24
ST-446,585. 성수2가1동 공영주차장 인근,127.05548859,37.53680801,16,9,25
ST-447,586. 마장동 주민센터,127.0453949,37.56594086,25,7,32
ST-482,587. 유니베라 앞,127.05264282,37.54541779,1,0,1
ST-483,588. 뚝섬 유원지역,127.06749725,37.53268814,1,6,7
ST-506,589. 성수역3번출구,127.05665588,37.54415894,22,0,22
ST-972,590. 건국대학교 (입학정보관),127.07336426,37.53989029,14,2,16
ST-973,591. 건국대학교 (행정관),127.07537079,37.54277802,7,0,7
ST-974,592. 건국대학교 학생회관,127.07763672,37.54191208,17,1,18
ST-980,593.자양중앙나들목,127.07787323,37.52858734,2,2,4
ST-967,594. 중랑물재생센터(서울새활용플라자),127.05805969,37.55830383,37,10,47
ST-260,600. 휘경2동 주민센터,127.06867981,37.58991241,7,4,11
ST-261,601. 용신동주민센터,127.03736115,37.57594681,15,4,19
ST-262,602. 장안동 사거리,127.07138824,37.57217407,29,11,40
ST-265,605. 신설동역8번출구,127.02649689,37.57419968,1,5,6
ST-266,606. 휘경공고앞,127.07028961,37.58462524,15,0,15
ST-267,607. 신이문역 2번출구,127.06786346,37.60271072,22,0,22
ST-268,608. 전농삼성아파트,127.05534363,37.58131027,0,0,0
ST-269,609. 제기2교,127.03738403,37.58774567,28,10,38
ST-270,610. 동대문중 교차로,127.05216217,37.57308578,13,0,13
ST-271,612. 시립동부병원 앞 사거리,127.03081512,37.57366562,27,27,54
ST-272,613. 신설동역 10번출구 앞,127.02346802,37.57527161,18,10,28
ST-273,614. 용두동 사거리,127.03101349,37.57768631,3,4,7
ST-274,615. 용두동 래미안허브리츠아파트 앞,127.03511047,37.57638168,34,17,51
ST-275,616. 서울시립대 정문 앞 A,127.05436707,37.58256149,0,0,0
ST-276,617. 청솔우성아파트 앞,127.05769348,37.57420349,45,2,47
ST-389,621. 전농초등학교 건너편,127.05353546,37.57489014,3,2,5
ST-390,622. 전농사거리 교통섬,127.05783081,37.57779312,28,10,38
ST-391,623. 서울시립대 정문 앞 B,127.0538559,37.58369827,20,0,20
ST-392,624. 전농동 동아아파트 앞,127.04589081,37.57418823,37,9,46
ST-394,626. 군자교 서측 녹지대,127.07096863,37.56115341,40,6,46
ST-395,627. 장안동삼거리 교통섬,127.07190704,37.57863235,41,1,42
ST-396,628. 휘봉고등학교 앞,127.06754303,37.58681488,51,2,53
ST-397,630. 동대문구 보건소,127.04030609,37.57485199,12,3,15
ST-398,631. 답십리역 1번출구,127.05127716,37.5681839,26,5,31
ST-400,633. 청량리 기업은행 앞,127.04482269,37.58040619,18,6,24
ST-401,634. 외국어대 정문 앞,127.05982971,37.59601974,11,1,12
ST-402,635. 시조사 앞,127.05277252,37.58751678,4,3,7
ST-403,636. 세종대왕기념관 교차로,127.04258728,37.59090042,20,0,20
ST-404,637. KAIST 경영대학 앞,127.04579163,37.59161377,15,2,17
ST-405,638. 서울시립대 정보기술관,127.06097412,37.58300781,8,1,9
ST-406,639. 서울시립대 후문,127.06095123,37.58512497,0,0,0
ST-407,640. 동대문경찰서 교차로,127.04460144,37.58255005,27,6,33
ST-408,641. 용두역 4번출구,127.03853607,37.57375336,28,8,36
ST-409,642. 신답역 사거리,127.0484314,37.57035446,3,0,3
ST-410,643. 동대문구민체육센터 (육교아래),127.07429504,37.56697083,51,1,52
ST-1299,647. 신이문역 1번출구,127.06726837,37.60279846,17,1,18
ST-1300,648. 장안동위더스빌옆,127.06242371,37.56669998,45,4,49
ST-1302,650. 중랑교사거리,127.06774139,37.59153366,12,1,13
ST-1447,652. 답십리 래미안엘파인아파트 입구,127.06594086,37.57653046,12,7,19
ST-1449,654. 전농동 텃골공원,127.05210876,37.57762146,0,0,0
ST-1628,656. 영휘원 교차로,127.0431366,37.58723831,25,11,36
ST-1629,657. 동대문롯데캐슬아파트 앞,127.04847717,37.57573318,9,30,39
ST-1631,659. 제기동역 1번출구,127.03338623,37.57835007,4,14,18
ST-1632,660. 동의보감타워,127.03762817,37.57799911,26,7,33
ST-1625,661. 경희대학교 청운관,127.05197144,37.59460068,8,0,8
ST-1671,663. 외대앞역 4번출구,127.06302643,37.59489059,20,3,23
ST-1758,664. 서울시립대 건설공학관,127.05793762,37.58412933,1,0,1
ST-2265,665.이문동 쌍용아파트 정문,127.06864166,37.59960556,10,0,10
ST-2266,666.이문대성유니드아파트 앞,127.0708313,37.60362244,30,6,36
ST-2267,667.청량차도 육교 밑,127.04688263,37.58670807,0,0,0
ST-2268,668.서울축산농협(장안지점),127.06871796,37.56787109,34,0,34
ST-2269,669.청계한신휴플러스앞 삼거리,127.04460907,37.57214737,33,3,36
ST-2270,670.삼육서울병원 버스정류장,127.061409,37.58968735,24,2,26
ST-2271,671.대광빌딩,127.02337646,37.57734299,2,6,8
ST-2272,672.대광고등학교,127.02402496,37.57875061,12,3,15
ST-2273,673.안암골벽산아파트(후문),127.03103638,37.58407974,5,2,7
ST-2274,674.고대앞사거리 교통섬,127.03314209,37.58655167,30,0,30
ST-2276,676.FITI시험연구원 앞,127.03547668,37.58143234,27,10,37
ST-2278,678.장안힐스테이트(아) 앞,127.0743103,37.57655716,29,5,34
ST-2279,679.전농SK아파트 앞,127.06168365,37.57787704,6,0,6
ST-2280,680.꿈마루어린이도서관 앞,127.05741119,37.59238434,3,0,3
ST-2281,681.서울특별시 동부교육지원청(육교),127.0563736,37.5798378,1,0,1
ST-308,700. KB국민은행 염창역 지점 앞,126.87277222,37.5468483,2,0,2
ST-309,701. 목동사거리 부근,126.86392975,37.53280258,38,0,38
ST-310,702. 목4동주민센터 옆,126.86872864,37.53254318,27,1,28
ST-311,703. 오목교역 7번출구 앞,126.87524414,37.52362823,36,1,37
ST-312,704. 남부법원검찰청 교차로,126.86490631,37.52325439,2,0,2
ST-313,706. 신정네거리역,126.85175323,37.5218811,5,0,5
ST-315,708. 서울출입국관리사무소 앞,126.8699646,37.51897049,13,0,13
ST-316,709. 신정3동 현장민원실 앞,126.84156036,37.51158524,11,0,11
ST-317,710. 금옥여고보도육교,126.84416962,37.50971222,11,1,12
ST-318,711. 신일해피트리아파트 앞,126.84848785,37.51705933,31,8,39
ST-319,712. 강월초교입구 사거리,126.83831787,37.51699829,15,0,15
ST-320,713. 양서중학교 옆,126.82995605,37.53304672,20,3,23
ST-321,714. 한국SGI 양천문화회관 앞,126.83080292,37.532547,18,4,22
ST-428,716.신정6동 주민센터 인근,126.86431885,37.51731873,4,3,7
ST-431,719. 홍익병원앞 교차로,126.86425781,37.5303688,10,2,12
ST-432,720. 서울강월초등학교 앞,126.8348999,37.5161972,12,0,12
ST-993,722. 경서농협 버스정류장(우리은행신정동지점방향),126.85738373,37.52151108,32,1,33
ST-994,723. SBS방송국,126.87274933,37.52916336,18,0,18
ST-995,724. 계남공원 입구 주출입구 좌측,126.85732269,37.51059723,7,1,8
ST-996,725. 양강중학교앞 교차로,126.85054779,37.52433395,0,0,0
ST-997,726. 목동3단지 시내버스정류장,126.86959839,37.5343895,52,5,57
ST-1000,729. 서부식자재마트 건너편,126.8667984,37.51037979,16,4,20
ST-1002,731. 서울시 도로환경관리센터,126.87654114,37.5298996,0,0,0
ST-1003,732. 신월중학교,126.82830048,37.53955078,12,0,12
ST-1004,733. 신정이펜하우스314동,126.83100128,37.51409912,8,3,11
ST-1005,734. 신트리공원 입구,126.85605621,37.51395035,26,1,27
ST-1006,735. 영도초등학교,126.87151337,37.53637695,32,1,33
ST-1007,736. 오솔길공원,126.83670044,37.52219009,12,0,12
ST-1008,737. 장수공원,126.84947968,37.52256012,9,1,10
ST-1010,739. 신월사거리,126.82779694,37.53620148,15,4,19
ST-1011,740. 으뜸공원,126.83171082,37.53636932,5,0,5
ST-1012,741. 화곡로 입구 교차로,126.82540131,37.53952026,3,0,3
ST-1013,742. 등촌역 5번 출구 뒤,126.86457825,37.55073166,3,0,3
ST-1014,743. 현대6차아파트 101동 옆,126.84268188,37.50889969,31,1,32
ST-1015,744. 신목동역 2번 출구,126.88254547,37.54384232,32,0,32
ST-1016,745. 강서초등학교,126.83969879,37.52228165,25,1,26
ST-1017,746. 목동2단지 상가,126.87774658,37.53650284,7,0,7
ST-1018,747. 목동3단지 상가,126.8756485,37.53458023,7,0,7
ST-1019,748. 목동운동장,126.87930298,37.53025055,5,0,5
ST-1350,749. 이대목동병원보도육교,126.88661194,37.53722763,31,1,32
ST-1398,750. 연의근린공원 건너편,126.83562469,37.51215744,8,5,13
ST-1400,752. 성원2차 아파트,126.86330414,37.54218292,0,0,0
ST-1495,754. 목동1단지아파트 118동 앞,126.87667847,37.54114151,16,3,19
ST-1496,755. 목동1단지아파트 상가 앞,126.88140869,37.5378685,4,0,4
ST-1497,756. 목동주차장,126.8761673,37.52667999,1,0,1
ST-1498,757. 신정이펜하우스 1단지아파트 입구 사거리,126.82874298,37.51427841,19,1,20
ST-1499,758. 한사랑교회 앞,126.85919952,37.51472092,17,1,18
ST-1500,759. 보아스아파트 앞,126.83860016,37.52407074,17,0,17
ST-1501,760. 잣절보도육교 아래,126.84429932,37.50682068,9,2,11
ST-1503,762. 오목로 무중력지대 앞,126.87766266,37.52474213,1,0,1
ST-1504,763. 목동11단지 아파트,126.85916138,37.51065826,2,0,2
ST-1731,765. 오목교역 3번출구,126.87548065,37.52477646,19,0,19
ST-1736,766. 신목동역 3번출구,126.883461,37.54394913,5,0,5
ST-1993,767.신정숲속마을아파트,126.83631134,37.50574493,8,0,8
ST-1994,768.목동5단지아파트 501동,126.88158417,37.53566742,2,0,2
ST-1995,769.CBS방송국 앞,126.87467194,37.52785492,2,0,2
ST-1996,770.목동역5번출구 교통정보센터 앞,126.86486816,37.52571487,43,1,44
ST-1997,771.목동아파트 703동 앞,126.87016296,37.52820587,13,1,14
ST-1999,"773.염창역 3, 4번 출구 사이",126.87457275,37.54670715,0,0,0
ST-2000,774.등촌역 4번 출구 ,126.86721802,37.54950714,1,0,1
ST-2001,775.세종그랑시아 앞(102동),126.86383057,37.53837585,1,1,2
ST-2002,776.목마공원,126.88568115,37.53874207,5,1,6
ST-2003,777.신월6차보람아파트 앞,126.83477783,37.53012848,36,0,36
ST-2005,779. 신정1동 주민센터 앞,126.85388184,37.51854324,74,1,75
ST-2006,780.신정교 하부,126.8776474,37.5173378,26,1,27
ST-2007,781.신정보도육교 아래,126.8765564,37.51759338,50,0,50
ST-2008,782.서남병원 후문,126.83274078,37.51167297,27,5,32
ST-2011,"785.양천구청, 보건소 사잇길",126.86632538,37.51747513,11,0,11
ST-2012,786.목동아파트 8단지 상가동 앞,126.86830139,37.52007294,9,0,9
ST-2013,787.양천아파트 입구,126.86264801,37.50790405,42,3,45
ST-2014,788.양천구청역 2번출구 옆,126.86528015,37.51228714,43,2,45
ST-2016,791.현대하이페리온,126.86978912,37.52490616,17,0,17
ST-2017,792.목동트라팰리스 웨스턴에비뉴,126.8709259,37.52537155,13,1,14
ST-2039,793.목동5단지아파트 534동,126.87789917,37.53302002,2,0,2
ST-2395,794.양천문화회관,126.86296082,37.51686478,17,1,18
ST-2396,795.양천 해누리타운,126.86411285,37.51584244,13,2,15
ST-2397,796.목동아파트 14단지 B상가 앞,126.87194061,37.5146637,42,0,42
ST-2398,797.목동아파트 1422동 1434동 사잇길,126.87248993,37.51515579,44,4,48
ST-322,800. 목월공원 앞,126.95474243,37.53243256,2,1,3
ST-324,802. 한강진역 2번 출구 앞,127.00221252,37.54115295,0,0,0
ST-325,803. 한남초교 앞 보도육교,127.00409698,37.53813934,0,0,0
ST-326,805. 문배어린이공원 앞,126.97000122,37.53675842,3,4,7
ST-327,806. 전자랜드 본관 앞,126.96073151,37.5330658,2,0,2
ST-328,807. 서울역 12번 출구 앞,126.97268677,37.55227661,3,0,3
ST-329,808. 서빙고동 금호맨션 앞,126.98973846,37.520504,1,1,2
ST-330,809. 한남 유수지 복개주차장,127.00743866,37.53016663,2,8,10
ST-331,810. 이태원지하보도,126.98664856,37.53841019,3,1,4
ST-332,811. 녹사평역1번출구,126.98538208,37.53507996,0,0,0
ST-333,812. 용산전쟁기념관,126.97766113,37.53483963,2,0,2
ST-335,815. LIG강촌아파트 103동앞,126.97879791,37.51850891,2,4,6
ST-435,816. 신용산역 6번출구 앞,126.96848297,37.53014755,0,0,0
ST-436,817. 삼각지역 4번출구 앞,126.97173309,37.53345108,7,0,7
ST-437,818. 숙명여대 입구 교차로,126.96938324,37.54489517,6,4,10
ST-438,819. 선린인터넷 고등학교,126.97050476,37.54165268,9,4,13
ST-439,820. 청파동입구 교차로,126.97194672,37.54902649,7,3,10
ST-440,822. 이촌1동 마을공원,126.96618652,37.52202606,4,2,6
ST-441,823. 효창동주민센터 앞,126.96195984,37.54232025,9,1,10
ST-442,825. 서빙고동 주민센터 앞,126.9942627,37.52033615,12,8,20
ST-946,826. 서울역 서부교차로2,126.96864319,37.55536652,0,6,6
ST-1324,827. 국군복지단,126.97966003,37.54188538,6,0,6
ST-1325,828. 숙대입구역 8번,126.97200012,37.54407883,0,2,2
ST-1326,829. 한강대교 북단 교차로,126.96169281,37.52293015,8,1,9
ST-1327,830. 강변삼성스위트아파트 앞,126.94857025,37.53442383,1,0,1
ST-1328,831. 이태원관광특구입구A(녹사평역쪽),126.98856354,37.53427887,0,0,0
ST-1339,832. 이촌1동 주민센터 뒤,126.97346497,37.5212822,13,2,15
ST-1341,834. 효창공원앞역 3번출구 뒤,126.96138,37.53900909,22,1,23
ST-1342,835. 남영역 건너편,126.97154236,37.54198074,3,7,10
ST-1343,836. 현대자동차서비스 앞,126.95149994,37.53142166,9,2,11
ST-1344,837. 한남나들목 입구,127.00672913,37.52906036,3,6,9
ST-1376,838. 숙대입구역 4번출구,126.97238922,37.5444603,10,14,24
ST-1441,839. 보광동 삼성리버빌아파트 앞,127.00144958,37.5240097,11,0,11
ST-1442,840. 용산 파크타워 앞,126.97026825,37.52365112,14,3,17
ST-1443,841. 신용산역 1번 출구,126.96887207,37.52960968,11,2,13
ST-1445,843. 이태원관광특구B(용산구청쪽),126.98867035,37.53379822,5,0,5
ST-1446,844. 이촌2동 동원베네스트 아파트 앞,126.95516205,37.5271492,23,2,25
ST-1615,845. 용산 선인상가,126.96437836,37.53269958,5,0,5
ST-1721,846. 용산중학교,126.9809494,37.54650116,4,1,5
ST-2172,848. 삼각지12번 출구,126.97562408,37.53488922,4,0,4
ST-2173,849. 삼각지 자이아파트,126.97341919,37.53607941,26,10,36
ST-2174,850. KCC용산월츠타워 ,126.96892548,37.53739929,24,4,28
ST-2175,851.효창 푸르지오 앞,126.95811462,37.54047775,0,0,0
ST-2176,852. 청암자이아파트 앞,126.9471817,37.53452682,0,1,1
ST-2177,853.용산역 맞은편,126.9658432,37.52848816,12,1,13
ST-2178,854.HID 유족동지회 앞,127.00154877,37.53872681,1,0,1
ST-2179,855.이촌역5번출구 앞,126.97277069,37.52272415,1,1,2
ST-2181,857. 현대 안성타워,126.9980545,37.53502274,0,0,0
ST-2182,858.녹사평역3번 출구,126.9868927,37.53440857,0,0,0
ST-2183,859.남산공원 야외식물원 앞,126.99586487,37.54188538,0,0,0
ST-2184,860.LG한강 자이아파트 앞,126.9708252,37.52074814,2,7,9
ST-2187,863.이촌역2번 출구,126.977005,37.52177048,0,2,2
ST-2188,864.순천향대학병원(한남오거리),127.00600433,37.53514099,5,0,5
ST-2189,865.하얏트호텔 앞,126.99784851,37.54079437,0,0,0
ST-2190,866.브라운스톤 남산아파트,126.97686005,37.551548,1,0,1
ST-2191,867.서빙고역 광장(1번출구),126.98923492,37.51990891,6,0,6
ST-2239,869.노들섬 동측 앞,126.95914459,37.51729584,1,0,1
ST-2240,870.노들섬 서측 앞,126.95829773,37.51731873,2,5,7
ST-448,900. 은평예술회관,126.92769623,37.60394287,10,4,14
ST-450,902. 진관동 은빛초등학교,126.91822052,37.64310837,9,5,14
ST-451,903. 은평뉴타운 아이파크,126.92739105,37.64586639,21,0,21
ST-452,904. 은평뉴타운 푸르지오,126.93070221,37.64867401,22,8,30
ST-453,905. 구파발역 2번출구,126.91899872,37.63623428,25,2,27
ST-454,906. 연신내역 5번출구,126.91957855,37.61721039,22,0,22
ST-455,907. CJ 드림시티,126.91686249,37.59949112,21,0,21
ST-456,908. 구산역 4번출구,126.91735077,37.61318588,10,3,13
ST-457,909. 백련산 힐스테이트 3차,126.92288208,37.58699417,13,0,13
ST-459,911. 은평평화공원(역촌역4번출구),126.92293549,37.60558319,19,0,19
ST-460,912. 응암오거리,126.91694641,37.58966064,31,2,33
ST-461,913. 이마트 버스정류장(서부경찰서 방면),126.92012787,37.60070038,7,0,7
ST-462,914. 새절역 2번출구,126.91365051,37.59079742,40,6,46
ST-463,915. 증산역 4번출구,126.90989685,37.5843811,14,1,15
ST-464,916. 평생학습관 앞,126.92132568,37.60784912,6,0,6
ST-465,917. 녹번역 3번출구,126.93521118,37.60078049,13,0,13
ST-467,919. 서울혁신파크,126.93331146,37.60702515,10,0,10
ST-469,921. 신도고등학교,126.91902924,37.63001633,0,0,0
ST-470,922. 연신내역 4번출구,126.92196655,37.61780167,0,0,0
ST-471,923. 국민은행 연서지점,126.92563629,37.62094879,10,1,11
ST-472,924. 메뚜기다리,126.92958069,37.62851715,0,0,0
ST-473,925. 불광역 2번출구,126.93097687,37.60956573,0,0,0
ST-475,927. 연신내역 3번출구 인근,126.9225235,37.61785507,9,0,9
ST-476,928. 은평역사한옥박물관,126.93804169,37.64131546,0,0,0
ST-478,930. 구 서부경찰서 건너편,126.92030334,37.60166168,10,4,14
ST-479,931. 역촌파출소,126.91533661,37.60473633,31,1,32
ST-480,932. 예일여중,126.91639709,37.61000443,5,0,5
ST-481,933. 역촌종합시장 버스정류장(예일여고 방면),126.91487885,37.61248398,12,3,15
ST-1020,934. 신사동 성당,126.9095993,37.59714127,12,0,12
ST-1023,937. 상림마을 롯데캐슬2단지 옆,126.92379761,37.64585114,14,3,17
ST-1024,938. 금암 문화공원,126.91845703,37.64468384,15,4,19
ST-1025,939. 은평구청 교차로,126.92742157,37.60169983,14,0,14
ST-1027,941. 은평뉴타운 도서관,126.93330383,37.63722229,23,0,23
ST-1028,942. 상림마을 생태공원,126.92928314,37.64408112,14,0,14
